step,timestamp_ns,timestamp_sec,dt,est_x,est_y,est_z,est_roll,est_pitch,est_yaw
3516,1598870261653270262,1598870261.6532705,0.029941478,0.17141015217596353,0.512643554082303,0.773131994830544,0.06044701385876618,0.004834805541657181,-0.06584188416270814
3517,1598870261662863992,1598870261.662864,0.00959373,0.22767956790392607,0.2735521987464257,0.8245869221766565,0.060563487282870754,0.004575415536455466,-0.06582084016800033
3518,1598870261692541090,1598870261.6925414,0.029677098000000002,0.25338095979100245,0.34182461570015427,0.8515773621657233,0.06087024691796529,0.004125728775895205,-0.06596459665547819
3519,1598870261703138961,1598870261.703139,0.010597871,-0.004155315858729611,0.33738450914799123,0.8988871543190997,0.060864401324689864,0.0038984279348638685,-0.0659072218322376
3520,1598870261723262500,1598870261.7232625,0.020123539000000003,-0.03135750112010825,0.4147735902543532,1.0151433346039374,0.06159093005421117,0.003288287257050636,-0.06604739142152717
3521,1598870261753148294,1598870261.7531486,0.029885794,0.2043511087211315,0.4979599122976681,1.053168773672262,0.06215420063535262,0.003221304583228515,-0.06626459041777139
3522,1598870261762754083,1598870261.7627542,0.009605789,0.16409794164740268,0.48690865357504737,1.0033124211154236,0.06237261923421905,0.003380355169854592,-0.06640619683031407
3523,1598870261773348180,1598870261.773348,0.010594097,0.09796323156143613,0.450343616234887,1.1295789243266687,0.06284552659172819,0.003637817258323875,-0.06647573357404851
3524,1598870261792795287,1598870261.7927954,0.019447107,0.029258316642050832,0.5525907706386255,1.139030505876786,0.06382546351502111,0.004472810724130118,-0.06682363403711913
3525,1598870261803423032,1598870261.8034232,0.010627745000000001,-0.014007320626747996,0.5791994320111116,1.1772599358887585,0.0637274893217867,0.004620488440799894,-0.0669540022594826
3526,1598870261822595524,1598870261.8225956,0.019172492000000003,-0.11853362247564196,0.624933939653217,1.2171626138832143,0.0631942731094593,0.004442788896782686,-0.06727075666591073
3527,1598870261852615011,1598870261.852615,0.030019487,-0.000691122235114893,0.6612261504660514,1.138103804474289,0.06357300435746112,0.0033368175625984263,-0.06794026188451753
3528,1598870261863440002,1598870261.8634403,0.010824991,0.28262173382894246,0.6901474005063083,1.128152372267456,0.06404085476601613,0.003158486971462888,-0.0681142143169221
3529,1598870261892795211,1598870261.8927953,0.029355209,0.22682168126412955,0.7563929883084807,1.1877308744433122,0.06646440275015421,0.0033459014847160144,-0.06866906991107262
3530,1598870261902456172,1598870261.902456,0.009660961000000001,0.3156859377568028,0.757459818128918,1.1372708842325092,0.06752637764380551,0.003404444506470163,-0.06884049539833895
3531,1598870261923240343,1598870261.9232407,0.020784171,0.37537872988872456,0.6019046379549023,1.1095979325471348,0.06950708692188108,0.0037092400992631575,-0.06924909624519272
3532,1598870261962824615,1598870261.9628248,0.039584272000000004,0.39683770369994603,0.6892993323393228,1.0345866108903676,0.07024939247361159,0.004004711115393203,-0.07013390574509411
3533,1598870261962928532,1598870261.9629288,0.000103917,0.5438625395801728,0.7098051467726936,1.0324647533413371,0.07025134118106839,0.0040054867886601805,-0.07013622855524458
3534,1598870262003075628,1598870262.0030756,0.040147096,0.5039939275357027,0.556726237972759,0.9862442270081639,0.0716263697417765,0.005758500734070968,-0.07062618830555653
3535,1598870262012771690,1598870262.0127716,0.009696062,0.399964476602166,0.4574873365348791,1.0279156114462833,0.07214790787076522,0.0062094862840838105,-0.0707375113048349
3536,1598870262032804204,1598870262.0328043,0.020032514,0.36704297333667835,0.6417425953231026,0.9725667253907918,0.0733741375108169,0.006809871652828458,-0.07119710759688617
3537,1598870262052903596,1598870262.052904,0.020099392,0.44654813055860804,0.5486385413830683,0.9986519647609655,0.07342941147964373,0.006845832764378186,-0.07155734022588242
3538,1598870262072768416,1598870262.0727687,0.019864820000000002,0.46363067923112977,0.7331997544100559,1.0240331681399237,0.07307345213728346,0.006753857549679947,-0.0721504402781814
3539,1598870262082402334,1598870262.0824025,0.009633918,0.41483424005324043,0.7306347131662294,1.0698181597860459,0.07300316882142573,0.006766728771860609,-0.07240287724820879
3540,1598870262102365474,1598870262.1023655,0.01996314,0.46273305607492377,0.6217468047136215,1.0776959874200274,0.07318482475755515,0.007285972295840576,-0.07295312023682371
3541,1598870262132760537,1598870262.1327608,0.030395063000000003,0.4384620883628957,0.9426958167687446,1.036811919601741,0.07407802072436546,0.007828860137586862,-0.07383036328111472
3542,1598870262163198906,1598870262.1631992,0.030438369000000003,0.17645758248013094,1.1590407526564863,1.0382524890265357,0.07447090905804388,0.00745607803405107,-0.0746350052191848
3543,1598870262163296170,1598870262.1632965,9.726400000000001e-05,0.20731595622754703,1.2772263546161804,1.0234030267813492,0.07447216450937535,0.007454886830983704,-0.07463757640469953
3544,1598870262183492730,1598870262.1834927,0.020196560000000002,0.4928772800288685,0.9067680100442269,1.0168224877857448,0.07419250148351256,0.007289690860058609,-0.07500776370687118
3545,1598870262202783339,1598870262.2027833,0.019290609,0.6875934336988789,0.7933021759533682,0.9560758211966778,0.07499250866798222,0.007321403528779698,-0.0754622203555211
3546,1598870262233317405,1598870262.2333174,0.030534066000000002,0.6949003311858645,0.8687906911768434,0.9925208089656776,0.07651846671213339,0.0076904620896776745,-0.07604310297336626
3547,1598870262242975343,1598870262.2429752,0.009657938000000001,0.6048753018654011,0.60226939069247,0.9566715916936336,0.07625222621711744,0.007878269762790246,-0.0761155016090764
3548,1598870262273065053,1598870262.273065,0.030089710000000002,0.4754401497839131,0.5707550192317352,0.9395527238191052,0.07601667345847923,0.008491712531907449,-0.07670470636126088
3549,1598870262282846866,1598870262.2828472,0.009781813,0.6696134630218644,0.573813193105216,0.8388725778341708,0.07622180727776377,0.008650459861838024,-0.07681849428698234
3550,1598870262302920543,1598870262.3029206,0.020073677,0.5751792363636248,0.6146632290443343,0.8594648614475734,0.07710656455801443,0.008792379408524837,-0.07702013823069671
3551,1598870262333314518,1598870262.3333147,0.030393975,0.7590529307141002,0.46898497924782107,0.7987266258791735,0.07983589619018465,0.009370632929492598,-0.07707269558462942
3552,1598870262352443766,1598870262.3524437,0.019129248,0.7630353519066495,0.7327048341892257,0.8261200099078723,0.0810156607243708,0.009542855265912005,-0.07696724902212791
3553,1598870262372583267,1598870262.3725832,0.020139501,0.6808720442759353,0.895808005383427,0.8539243931588895,0.08054687514333025,0.009363070939502796,-0.07704670922888376
3554,1598870262383377347,1598870262.3833776,0.010794080000000001,0.4645559079477923,0.8401687000475795,0.8469469425783378,0.07982961649118316,0.009062822795911508,-0.07704886551200231
3555,1598870262403128175,1598870262.4031281,0.019750828,0.4233382456090487,0.6991005571035315,0.8827270949133607,0.07902978535843017,0.008482661502205861,-0.0770746795142219
3556,1598870262423372648,1598870262.4233727,0.020244473000000002,0.3660666283588641,0.5503429612818711,0.9056013021819959,0.07848135617468362,0.008247205053402307,-0.07691036548506737
3557,1598870262442409910,1598870262.44241,0.019037262000000003,0.42238286225298977,0.6373069886967517,0.9618152957613822,0.07871970154892968,0.008347697899950268,-0.07689746426431962
3558,1598870262483436477,1598870262.4834366,0.041026567,0.33893959960879344,0.5931256401820447,0.9958962654926526,0.07782738604564382,0.007138693631616797,-0.07721395711288374
3559,1598870262483604746,1598870262.483605,0.000168269,0.3485877595582813,0.6448059232486392,0.9526273700725061,0.07782372624546062,0.007133734943768794,-0.07721525519700409
3560,1598870262513019334,1598870262.5130196,0.029414588000000002,0.4137837306291566,0.6931511702788319,0.910406777260466,0.07519041814986466,0.0050518531995094665,-0.07760819949980668
3561,1598870262533221299,1598870262.5332215,0.020201965000000002,0.5262350116129694,0.4534862818029759,0.850578632716788,0.0747546433857065,0.004252803266674643,-0.07774433980531581
3562,1598870262573446727,1598870262.5734468,0.040225428,0.5807154833484887,0.3780340478994432,0.852105575060647,0.07587967260159068,0.005844325499850727,-0.07860688451953088
3563,1598870262583152385,1598870262.5831525,0.009705658,0.6917546398909254,0.4025118299316621,0.9957319394879873,0.07597141793175065,0.006057732068694232,-0.07879860761102858
3564,1598870262612804776,1598870262.612805,0.029652391,0.5119023965367211,0.32683365305725115,0.9528056753080326,0.07382688479098237,0.005588198105144834,-0.07948781837764123
3565,1598870262633130872,1598870262.6331308,0.020326096000000002,0.519308936810854,0.3104071669432472,0.8883863459642097,0.07318803509258946,0.0052205734163576715,-0.07990889496312682
3566,1598870262653309713,1598870262.6533098,0.020178841000000003,0.586763839902286,0.4641408501425173,0.8655952356391707,0.07311285520589622,0.004768448133632128,-0.08014866011439635
3567,1598870262673418060,1598870262.673418,0.020108347000000002,0.4816806523085852,0.32770826686784615,0.8013178559700587,0.07337318643104955,0.0047278347876082635,-0.08046848206793376
3568,1598870262673636896,1598870262.673637,0.000218836,0.5162163546002866,0.3359973306248048,0.7234894202080632,0.07337601957511591,0.004727392798906234,-0.08047196264030622
3569,1598870262683398815,1598870262.683399,0.009761919,0.7529872952297186,0.24310432217309366,0.6485495754189234,0.07350240153645353,0.00470767639983057,-0.0806272253282265
3570,1598870262713033614,1598870262.713034,0.029634799000000003,0.828662611555088,0.009602622447276034,0.7967866735473831,0.07355420306275672,0.004837585059694684,-0.08126080429841505
3571,1598870262722781907,1598870262.7227821,0.009748293,0.7439814172765467,-0.02939767984621977,0.8299012729612749,0.07357124304525327,0.004880318188392222,-0.08146921851576931
3572,1598870262742909126,1598870262.7429092,0.020127219000000002,0.8156443864410059,0.16385655881748487,0.8736839492930908,0.07265171805930024,0.00477888888503906,-0.08166102726539919
3573,1598870262772476214,1598870262.7724762,0.029567088000000002,0.6854571063017734,0.021710742068195798,0.8749154647004633,0.07270670440875404,0.005356582332540361,-0.08211136491215223
3574,1598870262783183329,1598870262.7831836,0.010707115000000001,0.5996733135602625,-0.09818070128628664,0.9418515502228058,0.07222379234481438,0.005181131931660718,-0.08232535962505276
3575,1598870262812944050,1598870262.8129442,0.029760721,0.7171630660495886,-0.06916810896065977,0.9439788244427237,0.07139678080294772,0.0037722795205034024,-0.08277162014941535
3576,1598870262822567701,1598870262.8225677,0.009623651,0.6058158083392022,0.011444734093721456,1.0037079961694304,0.07112935211894857,0.0033167023886359827,-0.08291592631530234
3577,1598870262852669373,1598870262.8526695,0.030101672000000003,0.6301674491423359,0.10952361762567056,0.9205580662761909,0.07172389616443689,0.004050711184664597,-0.0830837668910959
3578,1598870262883416357,1598870262.8834164,0.030746984,0.7606292171177493,0.2099591687992222,0.8941943604940195,0.07191682982526852,0.0048362346130367,-0.08330471100276021
3579,1598870262883554753,1598870262.883555,0.00013839600000000002,0.8708980929780507,0.2888918512241053,0.9552676489995917,0.07191769824367746,0.004839770351709244,-0.08330570549969295
3580,1598870262903042672,1598870262.9030426,0.019487919000000003,0.8211088109555256,0.29579342424591026,0.9708039470782215,0.07082768310995191,0.005019264136931309,-0.08322617639819106
3581,1598870262923412298,1598870262.9234123,0.020369626000000002,0.6124544630784439,0.1387015121431154,1.0991806252724858,0.06995030254285642,0.00477349517282864,-0.08331138951453394
3582,1598870262953605381,1598870262.9536054,0.030193083000000003,0.7306713959498858,0.07478290759760924,1.0391833541346882,0.06947938356449775,0.004332229022469429,-0.08341021487090512
3583,1598870262983382574,1598870262.9833827,0.029777193,0.7539836985812144,-0.016395633015807008,1.0391093161863008,0.06870404111993596,0.003676047450450202,-0.08321964497261308
3584,1598870262983915750,1598870262.9839158,0.000533176,0.5322739527238344,0.026890533474509475,1.051307013546132,0.06869015821353772,0.0036642981809390397,-0.08321623272028655
3585,1598870263003277779,1598870263.003278,0.019362029000000003,0.4573201050241369,-0.00013974518921371076,1.1023715021340574,0.06902523900201366,0.0031548417126614353,-0.08331510941819198
3586,1598870263022517019,1598870263.0225172,0.01923924,0.3926266808951674,-0.058225478915583176,1.1011900680438993,0.06864359931052869,0.0030437280784315767,-0.0834594442095078
3587,1598870263042881111,1598870263.042881,0.020364092,0.4634653425439538,-0.006539078423517736,1.079477726661822,0.06775304369422488,0.0031982779868932865,-0.08356212883199787
3588,1598870263072528717,1598870263.0725288,0.029647606000000003,0.37495018783955625,0.286030586229514,1.0372113265196303,0.06633521582055155,0.002951962723853927,-0.08347646469756433
3589,1598870263083292812,1598870263.083293,0.010764095000000001,0.3205474976618831,0.4661006124070648,1.1221279744655996,0.06564032606860665,0.00282245829177635,-0.08344433758413056
3590,1598870263102464629,1598870263.1024647,0.019171817,0.32767665029601273,0.5716026562616134,1.122228835964488,0.06426172382052646,0.002462115948983641,-0.08346892711086608
3591,1598870263203218226,1598870263.2032182,0.100753597,0.40767629027043156,0.3575786379485112,1.086703388081768,0.06072748423765026,0.0016230736711897657,-0.08425691406753011
3592,1598870263213008082,1598870263.2130082,0.009789856000000001,0.40348687499902036,0.2880817647256122,1.1484346825984733,0.06020740016538535,0.0013963519178172156,-0.0842941205401488
3593,1598870263213331858,1598870263.2133322,0.000323776,0.4065866897064382,0.3794701791645296,1.0533262755517714,0.060190199632447816,0.0013888536397608324,-0.08429535105496724
3594,1598870263213474284,1598870263.2134745,0.00014242600000000002,0.5510356514674363,0.3713098172163633,1.023588421012793,0.060182633280697964,0.0013855552181654747,-0.08429589234679721
3595,1598870263223304888,1598870263.223305,0.009830604000000001,0.8565296998550728,0.2532922599674486,1.038750109573217,0.05974719240869945,0.000904705701231691,-0.0843049237336675
3596,1598870263233126568,1598870263.2331266,0.009821680000000001,0.7898612555882063,0.25680203874925295,0.9565900572893254,0.05949319117347213,0.0003541142725897162,-0.08432554097589887
3597,1598870263253110016,1598870263.2531102,0.019983448,0.7447722986490153,0.29570246591238264,0.9566782540242711,0.05916990489290452,-0.000946074605788973,-0.08418903605073692
3598,1598870263472803689,1598870263.4728036,0.219693673,0.697445202806469,0.31485955442312785,0.9950640914770313,0.0518202660003027,-0.0005246802110176723,-0.08082308196888009
3599,1598870263503456495,1598870263.5034566,0.030652806,0.6262986445255025,0.3477175685118466,1.0080441069616013,0.051195029867760505,-0.00011493096309956761,-0.08053944182299595
3600,1598870263503740419,1598870263.5037405,0.000283924,0.617741855827092,0.3445128927632427,0.9742467059679293,0.05118923856944685,-0.00011113562881709125,-0.08053681458408084
3601,1598870263512617381,1598870263.5126176,0.008876962,0.5717623869649576,0.35315829612585925,1.0433304105176433,0.051008172033821915,7.52654205553942e-06,-0.08045467323634624
3602,1598870263543467018,1598870263.543467,0.030849637000000003,0.6438772789323833,0.22359536589889523,1.0243814841393115,0.050619821520706605,0.0004040394069366694,-0.07996992637629592
3603,1598870263543795144,1598870263.5437953,0.00032812600000000004,0.6111951272677928,0.30135658932360554,0.9680755540397649,0.0506156909080687,0.00040825683679822605,-0.07996477046317445
3604,1598870263543927591,1598870263.5439277,0.000132447,0.5649642683465077,0.32343056201338644,0.9233067817500227,0.050614023599619966,0.00040995918873886356,-0.07996268929549741
3605,1598870263553723268,1598870263.5537236,0.009795677000000001,0.6520092587386428,0.48390413103852636,1.053426835829494,0.050395011960001374,0.00037001474572522533,-0.07977306133445558
3606,1598870263553993119,1598870263.5539932,0.00026985100000000004,0.7931675711227381,0.6214582962639945,1.1175825355669107,0.050388978634284036,0.00036891435747317576,-0.07976783746938579
3607,1598870263554256189,1598870263.5542562,0.00026307,0.6487719032996433,0.615442928243542,1.0657940225828249,0.050383096918090814,0.0003678416205277254,-0.07976274487316085
3608,1598870263632756546,1598870263.6327565,0.078500357,0.4831478164206119,0.44777451598075646,1.1319602332117837,0.05700545398266396,0.0008024892525286349,-0.07872127557615365
3609,1598870263673204837,1598870263.673205,0.040448291000000004,0.6245962792483157,0.46994264991043205,1.114193512949217,0.05709409374881787,0.00013313170998599695,-0.0780585181148545
3610,1598870263712714551,1598870263.7127147,0.039509714,0.697929864025967,0.2914621023935349,1.0080245279560656,0.05936611267261515,-0.0005668551998613631,-0.07760715276154552
3611,1598870263723243690,1598870263.723244,0.010529139,0.7996002343417712,0.2648392828065112,0.9472663349717838,0.06011960291457977,-0.0010053649019301574,-0.0775061014009804
3612,1598870263743629660,1598870263.7436297,0.02038597,0.9141024225679442,0.19917990299406768,1.0080586816454156,0.061913510547680205,-0.0015128954074583657,-0.07692273253506583
3613,1598870263763273532,1598870263.7632735,0.019643872,0.7615530671417283,0.3163831882822603,0.9519344797292607,0.06333529592755469,-0.0014968649047929538,-0.07643381134315755
3614,1598870263772785573,1598870263.7727857,0.009512041,0.791130242395041,0.08618302580335041,1.001485749915898,0.06402375901805776,-0.0014891025451825874,-0.07619706380055491
3615,1598870263773188702,1598870263.7731886,0.000403129,0.8739628969858771,-0.004986868010455655,1.0868621881664031,0.06405585821396491,-0.0014854609622465818,-0.07618480242762002
3616,1598870263773318334,1598870263.7733185,0.000129632,0.7516431801490273,-0.04404396245004036,1.0747952633348512,0.06406618017781233,-0.0014842899582276192,-0.07618085960461225
3617,1598870263802936291,1598870263.8029363,0.029617957,0.6769726070851331,-0.06668223585552,1.1720527302261747,0.06856592838512791,-0.0008639301120266055,-0.07534192383291023
3618,1598870263843220151,1598870263.8432202,0.040283860000000005,0.605632436429294,-0.10875648541514608,1.1322621888929822,0.06735987381996948,-0.00027519326946064034,-0.07375673086032641
3619,1598870263843333535,1598870263.8433337,0.00011338400000000001,0.5187209674779617,0.03921511334409866,1.0929138816342368,0.06735647922742509,-0.0002735361954325432,-0.07375226913496036
3620,1598870263843545942,1598870263.843546,0.00021240700000000001,0.5715661487901338,0.013623933260039753,1.0835999448320917,0.06735011999491802,-0.00027043192919492577,-0.07374391079780679
3621,1598870263843628461,1598870263.8436286,8.2519e-05,0.723198443155284,-0.10860800421881983,0.9934248270290457,0.06734764946660567,-0.00026922593812277667,-0.07374066362787557
3622,1598870263853188894,1598870263.853189,0.009560433,0.5492249977260161,-0.24929108982688455,0.971905627126887,0.06733642831764541,5.865310183496278e-05,-0.07346338208792735
3623,1598870263853391834,1598870263.853392,0.00020294,0.5734723058167626,-0.2354397230098326,1.0396951810369661,0.0673361901255081,6.56130138357083e-05,-0.07345749621270421
3624,1598870263853530198,1598870263.8535302,0.000138364,0.6114962361011365,-0.13756632980657005,1.024945803186168,0.06733602772668631,7.035826496447126e-05,-0.07345348323724658
3625,1598870263862955690,1598870263.8629558,0.009425492,0.7166867682955762,-0.05572510664399626,1.1095461438748162,0.06767833014351222,0.0004817139376540581,-0.07314370936050585
3626,1598870263893118977,1598870263.893119,0.030163287,0.6248326705959178,-0.10062469529407614,1.2036830201181312,0.06652170626898765,0.00116948835693653,-0.07232914878256326
3627,1598870263902566090,1598870263.9025662,0.009447113,0.566621677842176,0.1152078698877066,1.2985342231579375,0.06568925533219289,0.0012416713165973288,-0.0720312135249509
3628,1598870263923270974,1598870263.923271,0.020704884,0.7384720176173881,-0.11414165630407454,1.2311074749384951,0.0633331329312173,0.0010386619456690194,-0.07173442272387827
3629,1598870263943252024,1598870263.943252,0.01998105,0.6003477412158995,-0.03558362159766896,1.172443265963979,0.06168530720493209,0.0008323546704211661,-0.07164896171268484
3630,1598870263963138848,1598870263.9631388,0.019886824,0.5810903073186574,0.008084485697698362,1.2556557156784414,0.06074342478458211,0.0007042531742819378,-0.07135626516203158
3631,1598870264003021594,1598870264.0030217,0.039882746000000004,0.6643945458295211,0.03439072217058761,1.2719692743496083,0.06334168198744773,0.002584118797204284,-0.07133844636956033
3632,1598870264003141503,1598870264.0031414,0.00011990900000000001,0.5427270683349255,-0.05719982353774272,1.3402128042677024,0.06334949374702262,0.002589770685040167,-0.07133839279667979
3633,1598870264023175068,1598870264.0231752,0.020033565,0.5593631457993913,-0.09594333456265651,1.3930058473931335,0.06316858111483853,0.003227381252588257,-0.07132156460337949
3634,1598870264043747151,1598870264.0437472,0.020572083,0.5101105566243512,0.13675123597537697,1.4139608467390654,0.06141641218672162,0.0035421185286405557,-0.07119346330277374
3635,1598870264063296858,1598870264.0632968,0.019549707,0.3084203163228026,0.23666961312830792,1.3679613349334743,0.059444661809477044,0.0038788306803256237,-0.07123002703632501
3636,1598870264083638015,1598870264.0836382,0.020341157000000002,0.27433939342083613,0.18065872560494162,1.3148806073771415,0.05691124269640093,0.003987688013651715,-0.07129117656242055
3637,1598870264113418367,1598870264.1134183,0.029780352000000003,0.34906590066168824,0.01177589290881864,1.2167708436258085,0.055901806133988666,0.003677972712565051,-0.07119085512543628
3638,1598870264123461552,1598870264.1234617,0.010043185000000001,0.3181462351628101,-0.029046058018414398,1.172454083099158,0.05636590098619725,0.0035513857987434054,-0.07124759961823715
3639,1598870264153388647,1598870264.1533887,0.029927095,0.47710734885222783,0.19509826312790116,1.3465751965786807,0.05896505632650696,0.003015181320225756,-0.07137094886656369
3640,1598870264163027072,1598870264.163027,0.009638425,0.5522906811988993,0.15804890362749302,1.4097203234177278,0.05944463554751735,0.0028646418081070117,-0.07150645835338781
3641,1598870264183142324,1598870264.1831424,0.020115252,0.6320542990854106,-0.1512399284710707,1.4697114891446739,0.058093598498772075,0.002695404623930708,-0.07168207995640914
3642,1598870264213250066,1598870264.2132502,0.030107742000000003,0.8062416271566726,-0.25566928924617766,1.4351846817736678,0.055105145455586035,0.0031047489559138594,-0.07162860785596965
3643,1598870264223087177,1598870264.2230873,0.009837111,0.8172678830517293,-0.2898390184445937,1.4371724232881449,0.05412935620039721,0.0031581994189004464,-0.07174396010418105
3644,1598870264243490447,1598870264.2434907,0.02040327,0.8535771139371116,-0.286732592374141,1.37489061465642,0.05329382290599331,0.0025039233336724954,-0.07199690916395711
3645,1598870264263004172,1598870264.2630043,0.019513725000000003,0.7075000592963634,-0.2088678844775307,1.3002129159774005,0.053776508560092515,0.0013739161773384221,-0.07261614711713617
3646,1598870264283517212,1598870264.2835174,0.02051304,0.6757325064024946,-0.3309051965037447,1.2469048433903427,0.05438811347359782,0.00023649256547755154,-0.07305302980503606
3647,1598870264302879747,1598870264.3028798,0.019362535,0.6709401829172985,-0.3041371196747535,1.184334753730173,0.054933357450347504,-2.0552936065219707e-05,-0.07339630655071747
3648,1598870264323109855,1598870264.32311,0.020230108,0.5632747975433149,-0.2815731353573843,1.1520486634707667,0.055400590796917976,-0.00011984649118511047,-0.07373002054462571
3649,1598870264343318117,1598870264.3433182,0.020208262,0.6000275885019681,-0.29563208511571004,1.227770772827112,0.05400624951143604,-0.0008596620764468726,-0.07382882825544813
3650,1598870264363372471,1598870264.3633726,0.020054354,0.5670525867704311,-0.3982801625940064,1.1302106402453578,0.052096907171827585,-0.001963154401972878,-0.07405086672953946
3651,1598870264383054529,1598870264.3830547,0.019682058000000002,0.769840123559412,-0.296845936417655,1.1896788125105182,0.051161430996194385,-0.002670160131895614,-0.07415965684094661
3652,1598870264412379041,1598870264.4123793,0.029324512,0.6497073202036109,-0.07752791464897886,1.1954507894419104,0.052217899381242425,-0.002356036872035367,-0.07406942781896546
3653,1598870264423136754,1598870264.423137,0.010757713,0.5523341945045452,-0.16139306545752485,1.162321813492001,0.05235620598094228,-0.002147546488445374,-0.07393559233416286
3654,1598870264452949858,1598870264.4529498,0.029813104000000003,0.5411613490626863,-0.1589069597146509,1.2174975067530784,0.050754856130522594,-0.0023221928010353026,-0.07366329470832983
3655,1598870264462553355,1598870264.4625535,0.009603497,0.7421602283307643,-0.18554176205431575,1.3022658229456667,0.05013221987042844,-0.0024250494832535334,-0.07356685095707932
3656,1598870264482634928,1598870264.482635,0.020081573000000002,0.6810210777230999,-0.11073430731219061,1.3040557841096752,0.048096229146826174,-0.0029055040509554523,-0.07314423224626405
3657,1598870264513199438,1598870264.5131996,0.030564510000000003,0.5987706038083057,-0.011020632620008157,1.3845571143597153,0.04858761171963021,-0.002706142595214236,-0.07239549394187222
3658,1598870264523200276,1598870264.5232003,0.010000838000000001,0.47303158783288235,-0.09261642529274901,1.3697511920055445,0.04884685746999894,-0.0025983514059314773,-0.07214023609502372
3659,1598870264562872943,1598870264.562873,0.039672667,0.6627892061602975,0.20056061931832578,1.4044996702542434,0.04508181093758252,-0.0038734683803818394,-0.07126605386905882
3660,1598870264563204779,1598870264.563205,0.000331836,0.48961927110880066,0.07869057672709832,1.395074998311527,0.045050318777473106,-0.0038841339027258174,-0.07125874190454845
3661,1598870264583285105,1598870264.583285,0.020080326000000003,0.3978664913108405,0.049729885180579185,1.3042563133152736,0.04290227878372737,-0.004687033267224633,-0.07098161994404226
3662,1598870264603381263,1598870264.6033814,0.020096158000000003,0.3526942790513545,-0.2015476784672314,1.213493935950998,0.04127325053218064,-0.004710947842248376,-0.07078003911205658
3663,1598870264623389400,1598870264.6233895,0.020008137000000002,0.4708318167355524,-0.18188450943827292,1.1615269809077973,0.04007130731944138,-0.004541368985728449,-0.07031799992395381
3664,1598870264642765272,1598870264.6427655,0.019375872000000002,0.4983367992722785,-0.13331628878998103,1.1523937021128707,0.03965795069611985,-0.004337511245066351,-0.07007751301610543
3665,1598870264663430205,1598870264.6634302,0.020664933,0.6446490187172443,-0.17753084237616362,1.1605342586630913,0.03924374788149768,-0.004851193601013047,-0.07003846245949402
3666,1598870264692572055,1598870264.6925724,0.02914185,0.5556999884296423,0.02403813184104881,1.102769230018297,0.03632244769435289,-0.005965693038223012,-0.07004602399851993
3667,1598870264713395119,1598870264.7133954,0.020823064000000002,0.7089267907823811,0.049433188491606404,1.0765931696417028,0.03633345628002954,-0.006835654948544307,-0.07024686858106975
3668,1598870264722703146,1598870264.7227032,0.009308027,0.6117184307519468,-0.0013228953997695097,1.1057763260888727,0.036338377179888956,-0.007224532826950779,-0.07033664724174993
3669,1598870264742793035,1598870264.742793,0.020089889,0.869056274897047,-0.14652457152825732,1.2197664285989862,0.03651121979555792,-0.007948540182588209,-0.07050956065669138
3670,1598870264763005263,1598870264.7630053,0.020212228000000002,0.7835055164680789,-0.22666738090426777,1.2517516253238514,0.03583776728765931,-0.00831051562165765,-0.07044243872942674
3671,1598870264792442904,1598870264.792443,0.029437641,0.8463810302452806,-0.32060660639122035,1.2615348816197998,0.03465922030692859,-0.008547033947034644,-0.0701607581267356
3672,1598870264803007560,1598870264.8030076,0.010564656,0.6572745025728179,-0.22511899108648156,1.20497872032694,0.03400000338272765,-0.008857150340026902,-0.07007269779418746
3673,1598870264823029802,1598870264.8230298,0.020022242000000003,0.7364254431184838,-0.202735851508519,1.2776369350259225,0.032611017759347535,-0.009946309673564495,-0.06970867259381486
3674,1598870264842524752,1598870264.8425248,0.01949495,0.7129664423893788,-0.2541527776390881,1.3173372322137842,0.031879017418857694,-0.010773777624610983,-0.06953913257827736
3675,1598870264862667159,1598870264.8626673,0.020142407,0.571688051541495,-0.29154279534085076,1.326521670506038,0.03227330146781596,-0.01124453433206482,-0.06929153855659942
3676,1598870264883451234,1598870264.8834512,0.020784075000000003,0.6443142681834304,-0.3075035334775812,1.2272157491630953,0.032670961116816166,-0.011311757830217673,-0.06912309370355646
3677,1598870264902573087,1598870264.902573,0.019121853,0.6204650632375225,-0.24568283679809266,1.2033241763293492,0.03325132708636247,-0.011170662679713802,-0.06906763785961657
3678,1598870264933273050,1598870264.933273,0.030699963,0.5199575697047323,-0.13220573289464585,1.1802018927592974,0.032067374248309403,-0.010167535730394505,-0.06917940907740441
3679,1598870264942981296,1598870264.9429815,0.009708246,0.5602781925795371,-0.07742485268202079,1.2040384791391172,0.031156710241159256,-0.009893443769684398,-0.06922904412543333
3680,1598870264963233249,1598870264.9632335,0.020251953,0.6009327610345097,-0.12248264840842775,1.0922583928417873,0.02860358077352509,-0.009696052803908608,-0.06913756084465478
3681,1598870264983480500,1598870264.9834807,0.020247251,0.5831212741954513,-0.30721972572952655,1.1344877871104666,0.028090628947259923,-0.009890063166849598,-0.0692179920046683
3682,1598870265013145055,1598870265.0131452,0.029664555000000002,0.43365609988073706,-0.4669725138630375,1.1702574315247547,0.02986537734894036,-0.010530200488773303,-0.0694395489495821
3683,1598870265022985345,1598870265.0229855,0.00984029,0.42185922819505056,-0.4754956122888034,1.2267364552233186,0.030440045129720043,-0.010737208444811125,-0.06943237276035731
